Genes	time0	time1	time3	time6	time12	time24
AT1G01660	0.7972535057250332	-1.7376872880455583	-0.8591083597154193	0.06294771061798651	0.6504440094517552	1.086150421966211
AT1G01670	0.7372856064526833	-2.1208025491527844	0.31842238939291834	-0.1723546232483018	0.4428449198619875	0.7946042566934941
AT1G01680	-1.2354381134605514	0.7067015420436296	-0.8429020963674696	-0.40820673707269556	0.020088212012539033	1.7597571928445461
AT1G01690	1.2704320595331573	-0.45054982350460193	-1.1689658943640735	-1.088111890715841	0.17097885290217218	1.2662166961491899
AT1G01695	1.4189078527712904	-1.0020395228562795	-0.8029549226108532	-0.39406311914524866	-0.5790170292790926	1.3591667411201829
AT1G01700	1.4459537813499213	-0.8410836614755179	-1.2063928564601127	-0.6150056425617508	0.04781364605430006	1.1687147330931582
AT1G01710	-0.13690715614352905	1.6395789825184157	0.24166274027101683	0.3978126841990736	-0.44578011162912157	-1.696367139215897
AT1G01715	-2.128721311243998	0.43985318645783616	0.6548601389436864	-0.11379427803942528	0.27847026385123624	0.8693320000306473
AT1G01720	-0.3064159322937637	2.040678146023688	-0.4072202324960428	0.1552657767726674	-0.2651349419515294	-1.2171728160550066
AT1G01725	1.5469720710308275	-0.9054406852454678	0.4112967400407676	0.8692273893556163	-0.87389391669553	-1.048161598486232
AT1G01730	1.7181521859273796	-1.4189393755473025	0.012477715527062486	0.7091196442073618	-0.5829690210869383	-0.437841149027572
AT1G01740	-0.27397705978621884	-2.0222010161929442	0.09162960780965243	0.7550782447417896	1.0461526873126608	0.4033175361150669
AT1G01750	0.6723301295192081	0.6408149723222458	0.45415349772117736	0.3349620472111395	0.09104380566201623	-2.1933044524357865
AT1G01760	1.4284113747961178	-1.8298513667623435	-0.3415010893017242	-0.16390989794131294	0.2851903535193569	0.6216606256898991
AT1G01770	1.7700948681436182	0.7388351277475357	-0.3498770463280063	-0.13189968490111145	-0.7621803732710313	-1.2649728913910048
AT1G01780	1.9918118691423659	0.38896169466102154	-0.3339438241871487	-0.27299938571189236	-1.1340083511820496	-0.6398220027223045
AT1G01790	-1.4654014066902918	-0.5351305114825584	1.8808840250016097	0.06598788735589968	-0.07974212772347235	0.13340213353883662
AT1G01800	-1.960909309372315	1.3426218523486086	-0.27276204125045245	0.25132202301627915	0.24910453217496303	0.3906229430829247
AT1G01810	-1.896867400700429	-0.29081596826514744	0.6247335111266376	1.2617156534017964	0.53122895426526	-0.22999474982812643
AT1G01820	0.4203732090168171	-0.7018095221516777	0.5920497611079494	1.6860781268022682	-0.7300374125094794	-1.266654162265919
AT1G01830	1.5190370652407845	1.0465928605939039	-0.4395434601249139	-1.4534260483740247	-0.5170067547698254	-0.15565366256594468
AT1G01840	0.9401420687667517	-1.8272021227236699	-0.45712736207699783	-0.28425410294773995	0.5298015418952631	1.0986399770863935
AT1G01860	1.117335742371293	-1.9446313921529381	-0.5109813317548129	0.46361205587738286	0.673353819518963	0.2013111061401393
AT1G01880	0.8085991679596879	-1.0010173878103377	-0.8112881735115332	-0.9690241724533784	0.3534741844768692	1.619256381338683
AT1G01900	1.2981812200957636	0.2911963631598524	0.5818106388526042	-0.6309701665302949	0.3039411102343233	-1.84415916581225
AT1G01910	-1.0725898811265588	-1.3356089004590335	-0.3040281493991959	0.3190746085803971	1.133850284018502	1.259302038385889
AT1G01920	-0.9257150869725009	-0.847552245324356	-0.9261884325847517	0.03263849462502048	1.4036201325576696	1.2631971376989184
AT1G01930	0.4227901982540419	1.440917088207637	0.2534378116523636	0.4336685668934661	-0.9294429137995147	-1.6213707512080107
AT1G01940	-1.9051406447288453	1.0023830811714893	0.175937587883135	1.0573227096781763	0.11949931917796996	-0.4500020531819547
AT1G01950	-0.3517218501230352	1.7157242114858373	-0.01895744471707564	-1.297918077425354	-0.8130319054796828	0.7659050662593102
AT1G01960	0.9673294735561353	-1.6042302418779713	-0.7803100830009192	-0.3180718738006683	0.49678936375227445	1.2384933613711446
AT1G01970	0.4162644114648458	-2.1118415806225714	0.05931415096522668	0.4042055122701075	1.0855849074822856	0.14647259844010574
AT1G01990	0.815100520480539	1.5667873030758526	0.4345268581823071	-1.1174213832897804	-0.8442318590818659	-0.8547614393670291
AT1G02000	-0.5263999310738884	1.8239190280518465	0.7134854751302885	-0.10116218599193584	-0.7918595319050118	-1.1179828542112922
AT1G02010	2.0962939078706873	0.19627994901505214	-0.20837342708649248	-0.9189631374147543	-0.5932093641608895	-0.5720279282236003
AT1G02020	2.158777406588105	-0.5363363193279538	-0.8098267571052776	0.008721410312201174	-0.23915719626733792	-0.5821785441997482
AT1G02030	-0.17339009647916256	-2.1211121822814913	0.5715809181946773	0.7499967778271072	0.2537307400319669	0.719193842706898
AT1G02050	0.34826827847808167	-1.4786391001358117	-1.1474829305724987	0.12931544152657454	0.9149147984889541	1.2336235122146968
AT1G02060	0.39629416863695177	-1.4549713566635065	-0.9037213584302247	-0.3801264234824755	1.27394956859292	1.0685754013463282
AT1G02070	-0.9178932498702872	1.4692929293045291	1.1070385689319044	-0.358764490818275	-1.2822244097761217	-0.017449347771748683
AT1G02080	0.8790241699946505	-1.7873502725978498	-0.7864865542567461	0.024999047652811416	0.7364925920813052	0.9333210171258175
AT1G02090	-1.4674895248092221	1.779469038273416	-0.6300477840351509	0.36834411793505195	0.24510549122609812	-0.29538133859020965
AT1G02100	1.6203746998010415	1.1152263673458576	-1.0527660345453933	-0.3324734895039228	-0.6695732512660338	-0.6807882918315594
AT1G02110	0.745024100018401	0.5048936116791124	-1.6030647483354556	-1.0420686853428174	0.1679927443639945	1.22722297761675
AT1G02120	1.8306033842247567	-0.23829836680326033	0.3906136793000465	-0.1525965210608796	-1.5239306501402303	-0.30639152552043303
AT1G02130	0.9444029829567426	-1.0364656214558594	-1.548364119837574	-0.1333389502309479	1.0377286424720737	0.7360370660955318
AT1G02140	0.31035913005913723	-0.9564384220910134	-1.4932014561189138	-0.16789508048723478	1.340046028118939	0.9671298005191362
AT1G02145	0.938365305612727	-0.6513357140735341	-1.6699995451227128	-0.438750496761273	0.7457857539871975	1.0759346963575758
AT1G02150	0.6816203953936011	-1.967986437122215	-0.362429968133764	-0.09041268997199307	0.9419563809435135	0.7972523188908673
AT1G02160	-0.1210783957132411	-0.7859920897169856	-1.2565352208910427	0.23501660453106768	-0.0036194250027424485	1.932208526792972
AT1G02170	-0.8401843247572262	0.8276946188656036	1.4070173289267427	0.6762857516699333	-0.9174708571469483	-1.1533425175581185
AT1G02180	2.0170415369495753	-0.595202713774742	-0.7144565679976461	-1.0026598607257031	0.053013880844070625	0.24226372470443805
AT1G02190	0.9166984970282115	0.9166984970282115	0.641688947919748	0.09166984970282077	-0.7333587976225692	-1.8333969940564228
AT1G02205	1.3373026120958125	0.573395347462262	0.0989495008363014	-0.17810707957106028	0.12443562585453737	-1.9559760066778566
AT1G02220	-2.087528974524361	0.14967378333719966	0.4233014933266189	1.1757884917163512	0.14967378333719966	0.1890914228069813
AT1G02230	-2.0734068373516292	0.72719101625399	0.6420198131133218	0.8136561058683344	-0.26916052385372446	0.15970042596970763
AT1G02250	0.600468047519008	0.8943671802936572	0.7877015492316184	0.2804711543328887	-0.6273240044025291	-1.935683926974635
AT1G02260	1.5865218735932316	-0.3618308519183455	-1.2267290935875745	-1.0120653205335781	0.11418820094532907	0.8999151915009596
AT1G02270	-0.11979647847751987	2.0876771615440894	0.10592794796045267	-0.44081561770322913	-1.0267114480424409	-0.6062815652813469
AT1G02280	1.4223524297707644	0.02670008378908699	-1.1599227825210958	-1.4126590788927667	0.6065700235885576	0.5169593242654537
AT1G02290	0.4304365982959835	-1.4641363094083242	-1.249743902593363	0.43098273890826677	0.6040366970143795	1.248424177783077
AT1G02300	1.4875056352173508	-1.1465148804046412	-0.5000294053041016	-1.0037146796787226	1.100684086765692	0.06206924340442079
AT1G02305	2.0231466986497058	0.28529603816720894	-0.7913674405861006	-0.9391253557583995	-0.01488403673537841	-0.5630659037370463
AT1G02310	-1.0547679565349586	1.0497949611530337	1.1609918672030832	0.2708384380361635	0.10699155168151164	-1.533848861538835
AT1G02330	-1.8072797560349207	-0.6241465891853487	0.6090380301575103	1.3282149613993313	0.038526180768815	0.45564717289461293
AT1G02335	1.2633868297455388	0.11827272894463255	0.29993277657701134	-0.675303144801368	0.7886685307155559	-1.794957721181382
AT1G02340	1.9143146848822923	0.6068871621698534	-1.0753569461754071	-0.22909462491613525	-0.5135866002788481	-0.7031636756817609
AT1G02350	-0.5118796232237007	-0.5118796232237007	-1.478567977541612	0.3693553283130415	0.40369362515303486	1.7292782705229361
AT1G02360	-1.7443209143462823	-0.535031834781178	0.9933518121291818	1.222162607620742	0.3390173210405413	-0.27517899166300785
AT1G02370	-1.0535610286429775	-1.6699756907064196	0.2642064727638664	0.8463398205545742	0.8908312730192941	0.7221591530116603
AT1G02380	-1.0510269657003517	-0.39291350520040436	1.0137572117905225	1.6131105430610997	-1.0450457771240669	-0.13788150682679717
AT1G02390	-0.929076725459811	0.9677895916227874	0.7528230788492832	1.0283706109792243	-0.23176410574688175	-1.5881424502446007
AT1G02400	-0.912741284974393	1.3178664221158494	1.1696942881506174	0.3772815188224195	-0.8916220408880279	-1.0604789032264617
AT1G02405	-1.426964149933657	-0.04390803091194193	1.5712654125438408	0.9628052520354222	-0.5118389064039041	-0.5513595773297573
AT1G02410	-1.9519520664482657	1.4031495500282571	0.3426882674169871	0.2600757632350586	-0.15836549136469122	0.10440397713263772
AT1G02420	-0.3488041546594174	-1.8451364049402859	0.33192144777392113	1.5124505098132652	0.2614728613044079	0.08809574070810874
AT1G02430	-1.3993407593120082	-1.151255644058243	0.58191556407621	1.452907220650033	0.5166140334176026	-0.0008404147735960125
AT1G02440	0.6519119906817497	0.06302958795410729	0.6519119906817497	0.18349553981709926	0.6231435406139423	-2.1734926497486486
AT1G02450	1.1925210306334229	1.1249407252563526	0.6347648629479062	-0.9307743705685932	-1.0107261241345442	-1.0107261241345442
AT1G02460	-2.2030633099650765	0.15825248730809147	0.5079019040094132	0.4815277140731991	0.33440302438168573	0.7209781801926872
AT1G02470	0.2673199380986273	-1.4252392037414598	-1.2795237219224118	0.43474390678036196	1.1825238201346508	0.8201752606502302
AT1G02475	0.11632912209814432	-0.987960208973484	0.7442313177998463	-0.016265724249332373	1.5627950945557727	-1.419129601230947
AT1G02490	0.71611915830972	0.6891652227615904	-0.2832307932624812	-1.1560103531963677	-1.3237431575469083	1.3576999229344466
AT1G02500	-0.638806212350463	-1.8650054136058976	0.8465276013652778	0.5286688908115253	0.07405477791254726	1.054560355867001
AT1G02520	-1.4636744827484935	-0.9082415569509122	0.04521299249774766	1.63549749139145	0.5874451475888872	0.10376040822131881
AT1G02530	1.0954820655889628	-0.1812504882631044	-1.625244812787428	-0.8818006733955478	0.596975134926633	0.9958387739304845
AT1G02560	-0.4057535865085403	-0.2936663146729427	-1.4690761167076025	-0.4331016994575632	1.398796466951629	1.2028012503950056
AT1G02570	0.676960174777028	0.6720655838708854	0.676960174777028	0.4469754323753643	-0.407559185112094	-2.0654021806882117
AT1G02580	-1.1227141796970161	-1.3964792270269646	0.011716389562069109	1.479652754888198	0.32465340175090707	0.7031708605228097
AT1G02610	1.3410063994890147	-0.6271390065689352	0.8463597339450758	0.6959232830603357	-1.3050740068184195	-0.9510764031070787
AT1G02620	0.7311942257176545	0.9066808398898916	0.7311942257176545	0.20473438320094295	-0.6726986876602419	-1.9011049868659013
AT1G02640	1.845083869093407	0.3984670695690022	-0.03659297144332673	-1.442090533569446	-0.5604986802255962	-0.20436875342404454
AT1G02650	0.12624480895746604	-0.8073813870865213	-0.009494839474165795	-1.461473436893556	0.41256726053358944	1.7395375939631899
AT1G02660	0.3734654644462299	1.929222104413271	0.17506949790338883	-0.6351313033233692	-0.9802605920496161	-0.8623651713899059
AT1G02670	0.1148997322803386	0.971417738609466	0.044488667289852915	-2.129212521119332	0.5670735615913524	0.4313328213483259
AT1G02680	-1.028801888625335	-0.9841376910248233	1.1377822484522533	1.542252323436127	-0.5303229273769599	-0.13677206486124613
AT1G02690	0.5434906919103898	-0.6244592358392589	-0.9076926941735827	-1.2051811841908182	0.5348587013350644	1.6589837209581964
AT1G02700	-0.1339089203241796	1.355333614821716	0.7266151197253515	-0.1339089203241796	0.08129243669835913	-1.895423330597068
AT1G02705	0.5980802950495065	-1.1793127131477101	0.44293845181539215	-1.593048703568961	0.7688490208201371	0.9624936490316359
AT1G02720	0.08246833998985562	2.0023181775671963	-0.27135331855760814	-1.1970032651014901	0.07091463940267681	-0.6873445733006347
AT1G02730	1.0730109108252184	-0.17350408835141248	-0.7576870595663079	-1.5726974472501545	0.10414042814627823	1.326737256196381
AT1G02740	0.8638736412821478	-1.964194792874547	0.03701426018734819	1.12928405806023	0.20870555710235347	-0.2746827237574986
AT1G02750	-0.8188056761510619	-0.3575262277524395	-0.3494414735548221	2.13327212292699	0.11112747911530087	-0.7186262245839617
AT1G02770	0.45601265970922306	-1.4207781192913227	1.0987001658957412	1.2613562015259732	-0.7281586437777963	-0.6671322640618208
AT1G02780	-0.4751977345346135	-1.4392188323422062	-0.6742367905393012	0.07996002273825314	1.036314230482524	1.4723791041953436
AT1G02800	0.09013765517295208	-1.4241749517326412	-1.0996793931100146	0.09013765517295208	1.1717895172483757	1.1717895172483757
AT1G02810	0.3092005619712324	0.11607018463068093	-1.3631245111328048	-1.1683678625657161	0.5789557448396097	1.527265882257002
AT1G02813	0.2756589232099856	-0.7167132003459626	-1.0475039081979454	-0.7167132003459626	0.2756589232099856	1.9296124624698994
AT1G02816	1.4271570159115856	-1.1752415223391772	0.6226363707277347	0.45925077369321654	0.07266887856887483	-1.406471516562262
AT1G02820	-0.006466359848006001	-1.9364675270456886	-0.12509850534951458	-0.03773681553655467	0.9638733085852018	1.1418958991945651
AT1G02830	0.6328889415683757	0.21876407751671684	0.6328889415683757	0.43744508926591186	0.28653806532518533	-2.2085251152445653
AT1G02840	2.087192136962961	0.3662734779740881	-0.6633769396400072	-0.5910011987546144	-0.6242009233977284	-0.5748865531447446
AT1G02850	-1.4004944007854452	-1.245265423137883	1.1478197499821794	0.808722936534334	0.7180361798493669	-0.02881904244254221
AT1G02860	1.4842499122055248	1.0113809383149528	-0.3810528772955802	-1.1271881940370403	-1.15357631365321	0.1661865344653501
AT1G02870	-1.1766060412016381	-1.4950880300136702	0.06128876907245987	0.6761271261725477	1.1231675650965267	0.8111106108737725
AT1G02880	-0.9933060903980868	1.480864730376093	0.5334928189260836	0.7355017407960016	-0.4028474827051817	-1.353705716994894
AT1G02890	-0.5128836460336316	-0.08887586783343944	1.450400507918526	0.7960812503857152	-1.7276480448262372	0.08292580038914055
AT1G02900	0.2551428577778699	-1.2888621608341893	0.5526390504556983	-1.117239336369718	-0.05018996957884207	1.6485095585491814
AT1G02910	1.1099349304597304	1.3842241391734342	0.21122493933084246	-1.074481488978109	-1.2172721297065587	-0.41363039027934667
AT1G02920	-1.8631477914336256	-0.6895093078899797	0.3510352897428394	1.0915991467867612	0.8023649181311734	0.3076577446628279
AT1G02930	-1.658295843695991	-0.9297798132164607	0.5854282419112876	1.193029452374169	0.7867633440010271	0.022854618625964936
AT1G02940	0.13074639160802243	-0.5628357134650235	0.13074639160802243	1.339303991527092	0.7687713782560706	-1.8067324395341837
AT1G02950	1.2096536401256945	1.0505428346802226	0.3010008114905834	-0.1797228323918488	-0.7036613852544373	-1.6778130686502495
AT1G02960	1.8548259499450654	0.6356704357197667	-0.9406776852445997	-1.050776381947026	-0.3944636691739084	-0.10457864929929803
AT1G02970	0.9583219433157076	-0.8511898667082125	-0.8311473529384548	-1.2416027263927278	0.6722574396408634	1.2933605630828229
AT1G02980	-1.570017404882762	-0.4579077954808006	1.0828402561741122	1.4022198759644762	-0.43119523463797665	-0.02593969713704929
AT1G02990	1.0623037409299427	-0.0003006183126417347	1.3553544782228961	-0.07252984349251422	-0.798144105659324	-1.5466836516884275
AT1G03000	1.6292706132637758	-0.9805078980418107	-1.2294201705434251	-0.5107487338365746	0.4558154677558655	0.635590721402163
AT1G03010	1.438103152307831	-0.012051609096983143	0.8188919676011348	0.17183175381723662	-1.602850898004248	-0.8139243666249725
AT1G03020	0.06156881797672574	0.7075736746564069	0.06156881797672574	-1.2116230082738166	-1.2151011370906857	1.5960128347546447
AT1G03030	-1.2234616943898056	1.1770058932296577	-1.1556500989379606	-0.5241802168442055	0.769669318888082	0.9566167980543108
AT1G03040	-1.4835033988424782	-1.1954846669455879	0.5935190021542345	0.26714129576777046	0.5262494919328288	1.2920782759332392
AT1G03055	0.9422051008700612	1.2490089678178764	0.1756635678990237	-1.1213179836934468	-1.4854225717664822	0.23986291887296735
AT1G03060	1.6476684849292567	-0.6915804895937087	-0.16561645478014475	-0.9971475957241767	-0.835761369854938	1.0424374250236803
AT1G03070	-0.3456783513988301	1.7534426622160697	0.4014103545550399	0.061910821664928374	-0.26827157105161137	-1.6028139159855956
AT1G03080	0.1298107057715224	1.7536563569992487	0.6531463556805904	-0.38344889763304035	-0.9867306707377049	-1.1664338500806255
AT1G03090	1.8346196858265384	0.820966854252596	-0.2815990946003979	-0.7864555917842451	-0.7602630059259439	-0.8272688477685517
AT1G03100	-0.8645967701164824	-1.5867099398072246	-0.04679288544090993	0.24102874126889867	1.3808795805083123	0.8761912735874128
AT1G03106	0.0037210399223612405	0.0037210399223612405	1.1900043315375117	1.034403813232853	-0.400630404771594	-1.831219819843493
AT1G03110	-1.0645388081751084	-1.4411605222294768	-0.2517308395768402	0.5719769918519717	1.0179449624567685	1.167508215672668
AT1G03120	1.306074447991535	-0.2056455445322943	-0.679275888131663	-1.1520402390013327	-0.6824516441351947	1.41333886780895
AT1G03130	1.2161194234208414	-1.0714624692571104	-0.14330273468937016	0.5758632327624154	0.906020420259608	-1.4832378724963802
AT1G03140	2.05180457002018	-0.16412313460877745	-0.20892092565247133	0.1515233533917214	-1.0190284405095849	-0.8112554226410679
AT1G03150	-0.8294732338928111	-1.8264440580662522	0.4257543452293174	1.0355173527443997	0.6641219701881853	0.530523623797125
AT1G03160	-0.8567392288975272	2.083677594114821	-0.0602363705451489	-0.0074966543529438314	-0.2269538031709744	-0.9322515371482267
AT1G03165	0.6421154043146693	1.2831550640875613	0.5964992265931017	-0.40730102127098794	-1.8266518287717664	-0.287816844952579
AT1G03170	1.0295798059221768	1.3739730319795405	0.10685867791657033	-0.6174233210565824	-1.6052167413843796	-0.28777145337732457
AT1G03180	-1.1094735506797053	-0.8370332088016671	0.011385958390357621	0.7157673275475108	-0.5761942287533892	1.7955477022968964
AT1G03190	-1.1988533840238376	-0.15716594953326007	1.3892706347884658	1.2893106350558303	-0.4727742309822427	-0.8497877053049405
AT1G03200	0.6526680116472456	1.2880561141805604	0.7040352170484289	-0.052342460095992034	-1.128551132782362	-1.46386574999787
AT1G03210	1.1257075484629298	0.8681855501738777	-0.281554427137426	-1.0584861606604237	-1.4595358450591147	0.8056833342201568
AT1G03220	-0.5143685844139345	-0.9604788234525478	1.7827319495356504	0.8672335501823507	-0.8975807304187736	-0.27753736143274527
AT1G03230	-0.6544872247023417	0.19427052334699368	1.7857247683121555	0.6077620145330799	-1.1978829791088894	-0.7353871023809944
AT1G03240	1.2863153578954871	-0.6077345979582492	-1.189825768886426	-0.8006228876834959	-0.07168903125142968	1.3835569278841147
AT1G03250	-1.7066138803432065	0.6436103069090752	1.4955842356051199	0.3545158809058896	-0.37095804584830144	-0.41613849722861485
AT1G03260	-0.17889658939163755	-0.9789307676535252	1.4535991277739186	1.279578759667202	-0.691358887620341	-0.8839916427756166
AT1G03270	-0.2939805563818484	-0.4423153236869766	-1.160201139995593	-0.8213662930966419	1.3151548379129354	1.4027084752481227
AT1G03280	1.7424299452748493	0.10573311187893053	-1.6886956719280721	0.11989411586519334	0.014703994990382977	-0.2940654960812433
AT1G03290	1.0260846225902573	-0.11411698946094752	0.6618955248495024	0.8865018743488752	-0.6456150030356137	-1.8147500292920888
AT1G03300	0.640857890956692	-1.8433230708467123	-0.5432407675840291	-0.16851836808146395	0.8232747881744263	1.0909495273810865
AT1G03310	0.08382077707411334	-1.6415178779390929	-0.7772281820152869	0.04496469190475272	0.9574597510270519	1.3325008399484664
AT1G03320	-0.8721797497674239	-0.8721797497674239	0.14615650816503034	1.1285430945935044	1.4744556010828767	-1.0047957043065638
AT1G03330	0.1373565267475843	-1.2907023374284134	-1.4218846972077865	0.6257754014758881	1.003728497254383	0.9457266091583447
